symbol,asof_date,trade_year,trade_month,trade_dayofweek,fundamental_anchor_date,fundamental_anchor_period_type,fundamental_lag_days,fundamental_quality_flag,fundamental_data_version,fundamental_anchor_score,fundamental_critical_nonnull_count,fundamental_critical_nonnull_ratio,revenue,gross_profit,gross_margin,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,borrowings,lease_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_inflow,capex_net,net_cash,working_capital,debt_to_asset_ratio,lease_burden_ratio,trade_receivables,contract_assets,inventories,trade_payables,receivables_ratio,contract_assets_ratio,inventory_ratio,payables_ratio,supplier_finance_arrangements,supplier_finance_ratio,receivables_over_6m_ratio,receivables_over_12m_ratio,payables_over_12m_ratio,receivables_loss_allowance_ratio,free_cash_flow_margin,capex_intensity,operating_cash_flow_margin,cash_conversion_quality_score,revenue_jd_group,revenue_external,revenue_integrated_supply_chain,revenue_external_integrated_supply_chain,revenue_other_customers,external_revenue_ratio,jd_group_revenue_ratio,integrated_supply_chain_revenue_ratio,external_isc_revenue_ratio,warehouse_count,external_isc_customer_count,external_isc_arpc,external_isc_customer_yoy,external_isc_arpc_yoy,stock_close,stock_ret_1d,stock_ret_5d,stock_ret_20d,stock_vol_5d,stock_vol_20d,hsi_ret_1d,hsi_ret_5d,hsi_ret_20d,hktech_ret_1d,hktech_ret_5d,hktech_ret_20d,hscei_ret_1d,hscei_ret_5d,hscei_ret_20d,alpha_hsi_5d,alpha_hktech_5d,alpha_hscei_5d,alpha_hsi_20d,alpha_hktech_20d,alpha_hscei_20d,ret_9618_1d,ret_9618_5d,ret_9618_20d,ret_3690_1d,ret_3690_5d,ret_3690_20d,ret_9988_1d,ret_9988_5d,ret_9988_20d,ret_2057_1d,ret_2057_5d,ret_2057_20d,alpha_vs_9618_5d,alpha_vs_3690_5d,alpha_vs_9988_5d,alpha_vs_2057_5d,row_quality_flag,missing_ratio,feature_count_total,feature_count_nonnull,build_version,built_at_x,y_ret_1d,y_ret_5d,y_ret_20d,y_up_1d,label_version,built_at_y
02618.HK,2021-11-05,2021,11,4,2021-06-30,semiannual,128.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,32.0,-0.0168970814132103,0.0406504065040651,0.024,0.03650199148092,0.0255024217624919,-0.0140605482059797,-0.0199678924894907,0.0377201667828703,-0.0154972613139418,-0.0155790992573539,0.0699555926800372,-0.0147758588437275,-0.01572245350564,0.0485111075641713,0.0606182989935558,0.056229505761419,0.0563728600097052,-0.0137201667828703,-0.0459555926800372,-0.0245111075641712,-0.0432365657813464,-0.0019329896907215,0.1339677891654467,-0.0321678321678321,0.0267062314540058,0.21084864391951,-0.0344202898550723,-0.0190184049079754,0.1646030589949016,-0.0263388937664618,-0.0529461998292056,-0.041486603284356,0.0425833961947866,0.0139441750500592,0.0596688114120406,0.0935966063332708,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.006249999999999978,0.0015624999999999112,-0.1953125,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-08,2021,11,0,2021-06-30,semiannual,131.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,31.8,-0.0062499999999999,0.0392156862745098,-0.0031347962382444,0.0366328174971219,0.0251392591084214,-0.0042918299624735,-0.0155261601188185,0.0025115649794569,-0.0131505993767248,-0.0136016396497112,0.0035547404099778,-0.0030722289325361,-0.0118649335052799,0.0092597501300972,0.0547418463933284,0.0528173259242211,0.0510806197797898,-0.0056463612177013,-0.0066895366482222,-0.0123945463683416,-0.0135571336346029,-0.0026109660574411,0.0537931034482759,-0.0202312138728324,0.0142109199700823,0.0813397129186601,-0.0162601626016259,-0.0137931034482757,0.0678886625933468,-0.0054102795311091,-0.0474956822107081,-0.0524054982817869,0.041826652331951,0.0250047663044274,0.0530087897227856,0.0867113684852179,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.03459119496855334,-0.053459119496855334,-0.20911949685534592,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-09,2021,11,1,2021-06-30,semiannual,132.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,32.9,0.0345911949685533,0.0511182108626198,0.0699186991869917,0.0381458533124209,0.0247464490045381,0.001993234471165,-0.0114160863469519,-0.0009952552253917,0.00449953018899,-0.0146429301063774,0.0024296050925038,0.001397480005064,-0.0065220730051752,0.0034606142306492,0.0625342972095717,0.0657611409689972,0.057640283867795,0.0709139544123835,0.0674890940944878,0.0664580849563425,-0.013089005235602,-0.0401018459579883,0.0182309250506416,-0.0029498525073746,-0.0022140221402214,0.0562499999999999,-0.0012714558169104,-0.0278465346534653,0.0102893890675239,-0.0145058930190389,-0.0605012964563526,-0.1090163934426229,0.0912200568206081,0.0533322330028412,0.0789647455160851,0.1116195073189724,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.004559270516717229,-0.0714285714285714,-0.18237082066869303,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-10,2021,11,2,2021-06-30,semiannual,133.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,32.75,-0.0045592705167172,0.0720130932896889,0.0564516129032257,0.034571757163295,0.0247887618974175,0.0073755306162501,-0.0011432681645171,-0.0129890950042034,0.0205871244083351,0.012194266622459,-0.008393598066115,0.011919226062073,0.0060957766629863,-0.0098096175879048,0.0731563614542061,0.0598188266672299,0.0659173166267026,0.0694407079074291,0.0648452109693408,0.0662612304911306,0.0212201591511935,-0.0265486725663716,-0.0115532734274711,0.025887573964497,0.0014440433212996,0.0,0.0260980267345638,0.0037359900373599,-0.0393325387365912,0.0082796688132473,-0.0196779964221824,-0.1016393442622951,0.0985617658560605,0.0705690499683893,0.068277103252329,0.0916910897118714,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.01984732824427482,-0.05038167938931293,-0.16946564885496185,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-11,2021,11,3,2021-06-30,semiannual,134.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,33.4,0.0198473282442748,0.0261136712749616,0.1023102310231023,0.0211713616674628,0.024291496339062,0.0100755556657949,0.0009038584050309,0.0114331085035648,0.0180458398032108,0.0139930230953113,0.0427081737166821,0.0154202088276795,0.0106409307596699,0.0225128151364832,0.0252098128699307,0.0121206481796503,0.0154727405152916,0.0908771225195375,0.0596020573064202,0.079797415886619,0.0175324675324675,-0.0321185917232861,0.0295663600525624,0.0180245133381398,-0.0125874125874126,0.0498141263940519,0.0124069478908188,-0.0144927536231884,0.0117792932424052,0.0091240875912408,-0.0289727831431081,-0.1008130081300813,0.0582322629982478,0.0387010838623743,0.0406064248981501,0.0550864544180698,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.04041916167664672,-0.08083832335329344,-0.15269461077844304,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-12,2021,11,4,2021-06-30,semiannual,135.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,32.05,-0.0404191616766467,0.0015624999999999,0.0719063545150502,0.0286442155993375,0.0260714322928903,0.0031677769200637,0.0183936718627806,-0.0001180373740276,0.0156237189710621,0.0460462166933268,0.0390288831459855,0.0072919570568441,0.0332780516643731,0.016528818503755,-0.0168311718627807,-0.0444837166933269,-0.0317155516643732,0.0720243918890778,0.0328774713690647,0.0553775360112951,0.0516911295469051,0.0639122014202711,0.0470139771283355,0.0262039660056658,0.0469653179190752,0.0320512820512821,-0.0049019607843135,0.0156347717323326,0.0037082818294189,0.0117540687160941,0.0090171325518484,-0.0983078162771957,-0.0623497014202711,-0.0454028179190753,-0.0140722717323327,-0.0074546325518485,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.060842433697347764,-0.01716068642745705,-0.12636505460218406,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-15,2021,11,0,2021-06-30,semiannual,138.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,30.1,-0.0608424336973477,-0.0534591194968553,0.0117647058823529,0.0400585056401216,0.0297883024595,0.0024849997848228,0.02532490004551,-0.0007414476726453,0.0054253045831791,0.0657364085773606,0.0437805470038437,-0.003156609556402,0.0331905943287897,0.0127292522658264,-0.0787840195423653,-0.1191955280742159,-0.0866497138256451,0.0125061535549982,-0.0320158411214908,-0.0009645463834735,0.0188106796116505,0.0988219895287958,0.0566393958464443,-0.0006901311249136,0.0678466076696167,0.0328102710413695,-0.0055418719211822,0.0267005721551174,-0.0085942295887048,0.0053619302949061,0.0199456029011786,-0.0625,-0.1522811090256511,-0.121305727166472,-0.0801596916519727,-0.0734047223980339,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.014950166112956742,-0.006644518272425293,-0.04983388704318936,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-16,2021,11,1,2021-06-30,semiannual,139.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,30.55,0.0149501661129567,-0.0714285714285714,0.0049342105263159,0.0352308719766773,0.0295734274181352,0.0127159680373802,0.0362973151714434,-0.0028475356581809,0.0168394900888482,0.0788286442135377,0.0297180832051102,0.0154321087177144,0.0476708049048479,0.009822522675829,-0.1077258866000148,-0.1502572156421091,-0.1190993763334193,0.0077817461844968,-0.0247838726787943,-0.0048883121495131,0.0065515187611673,0.1206896551724137,0.0464396284829722,0.0269337016574584,0.0998520710059172,0.0413165266106441,0.0229102167182662,0.0515595162316995,0.0024271844660193,0.008,0.0432382704691811,-0.0597014925373133,-0.1921182266009851,-0.1712806424344886,-0.1229880876602709,-0.1146668418977525,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.018003273322422242,-0.07364975450081834,-0.1014729950900164,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-17,2021,11,2,2021-06-30,semiannual,140.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,31.1,0.0180032733224222,-0.0503816793893129,0.001610305958132,0.0381030240278175,0.0294582758329742,-0.0024772709418839,0.0261616393571169,-0.0185927314105207,-0.0059636697351583,0.0507626843718209,-0.002846967643204,-0.0035335228986193,0.0316721031066393,-0.0089989495049703,-0.0765433187464298,-0.1011443637611338,-0.0820537824959523,0.0202030373686528,0.004457273601336,0.0106092554631024,-0.0088757396449704,0.0876623376623375,0.0114734299516907,-0.0161398789509077,0.0547945205479454,-0.0040844111640571,-0.0024213075060531,0.022332506203474,-0.0625711035267349,0.0052910052910053,0.0401459854014598,-0.073170731707317,-0.1380440170516504,-0.1051761999372583,-0.0727141855927869,-0.0905276647907727,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.012861736334405238,-0.11093247588424449,-0.1334405144694535,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-18,2021,11,3,2021-06-30,semiannual,141.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,30.7,-0.0128617363344052,-0.0808383233532934,-0.0376175548589341,0.0343905861581294,0.0288943024695427,-0.0128794919937871,0.0028410182355109,-0.026820762770332,-0.0296345477108274,0.001549996674159,-0.0243558794366638,-0.0170963050493597,-0.0013648405799072,-0.0256136811856948,-0.0836793415888044,-0.0823883200274524,-0.0794734827733861,-0.010796792088602,-0.0132616754222703,-0.0120038736732392,-0.035820895522388,0.03063178047224,-0.0122324159021406,-0.0246069719753931,0.0106232294617563,-0.0104022191400832,-0.0533980582524272,-0.0441176470588234,-0.1029327199539965,0.0535087719298246,0.0858951175406872,-0.026742301458671,-0.1114701038255334,-0.0914615528150497,-0.0367206762944699,-0.1667334408939806,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.026058631921824116,-0.11074918566775238,-0.09446254071661231,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-19,2021,11,4,2021-06-30,semiannual,142.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,31.5,0.0260586319218241,-0.017160686427457,-0.0337423312883435,0.0355342513000602,0.029084198414753,-0.0106537513053066,-0.0109760079469456,-0.0412203041076774,-0.0025607957309774,-0.0163825311894088,-0.0438784544455861,-0.0072343766633289,-0.0157663331052922,-0.0412724050959493,-0.0061846784805114,-0.0007781552380482,-0.0013943533221647,0.0074779728193338,0.0101361231572425,0.0075300738076057,0.0910216718266252,0.0691747572815533,0.0843076923076922,-0.0161177295024526,-0.0310559006211179,-0.0290456431535268,-0.107051282051282,-0.1422413793103447,-0.2012614678899081,0.0457951706910908,0.1224307417336907,0.0047999999999999,-0.0863354437090103,0.0138952141936609,0.1250806928828877,-0.1395914281611477,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.050793650793650835,-0.1698412698412699,-0.1412698412698412,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-22,2021,11,0,2021-06-30,semiannual,145.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,29.9,-0.0507936507936508,-0.0066445182724252,-0.0685358255451714,0.0314951772537379,0.0310014330062748,-0.0039373300646667,-0.0173121010629394,-0.0451817176086204,-0.0072902165850878,-0.028822250668444,-0.049497830902303,-0.0045581488109144,-0.0171501433737755,-0.0420828614858246,0.0106675827905141,0.0221777323960187,0.0105056251013502,-0.023354107936551,-0.0190379946428683,-0.0264529640593468,0.0192962542565267,0.0696843359142345,0.1052307692307692,-0.0242165242165242,-0.0538674033149172,-0.0446304044630404,-0.0157932519741565,-0.1510835913312693,-0.2120689655172414,0.0310509554140128,0.1511111111111112,0.0737976782752902,-0.0763288541866598,0.0472228850424919,0.144439073058844,-0.1577556293835365,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.05351170568561869,-0.16387959866220736,-0.13210702341137126,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-23,2021,11,1,2021-06-30,semiannual,146.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,28.3,-0.0535117056856186,-0.0736497545008183,-0.1332312404287901,0.0372263962999175,0.0325617040863312,-0.0120137836284544,-0.0413085901800511,-0.0532558422660184,-0.0136346123549149,-0.0579278966555478,-0.0496995126379018,-0.0114348112087636,-0.0431549822704625,-0.0466291964188534,-0.0323411643207671,-0.0157218578452704,-0.0304947722303557,-0.0799753981627716,-0.0835317277908882,-0.0866020440099366,-0.0122494432071268,0.0497041420118342,0.0896805896805896,-0.0313868613138687,-0.1075991930060524,-0.0621908127208481,-0.0299051787016775,-0.194915254237288,-0.2153392330383481,-0.0146718146718146,0.1252204585537917,0.0713685978169604,-0.1233538965126526,0.0339494385052341,0.1212654997364697,-0.19887021305461,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.02296819787985871,-0.1254416961130742,-0.0795053003533569,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-24,2021,11,2,2021-06-30,semiannual,147.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,27.65,-0.0229681978798587,-0.1109324758842444,-0.1277602523659305,0.0324531025637358,0.0323673014181793,0.0013759767122432,-0.037605340802056,-0.0368039942658126,-0.0049529689348269,-0.0569700312337012,-0.0232022379463551,-0.0037212095225263,-0.0433352061064939,-0.0328772898687947,-0.0733271350821884,-0.0539624446505432,-0.0675972697777504,-0.0909562581001179,-0.1045580144195754,-0.0948829624971357,-0.0067643742953777,0.0519402985074626,0.1273192578374917,0.0301431801055012,-0.0656185919343815,0.0178704393149662,-0.0090225563909773,-0.2002427184466019,-0.1987841945288753,-0.0344827586206896,0.0807017543859649,0.0258118234804329,-0.1628727743917071,-0.0453138839498629,0.0893102425623574,-0.1916342302702094,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.012658227848101222,-0.09945750452079571,-0.04339963833634719,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-25,2021,11,3,2021-06-30,semiannual,148.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,27.3,-0.0126582278481012,-0.1107491856677523,-0.1165048543689319,0.0324688307415243,0.0321013418013655,0.0022142553320774,-0.0228896686061299,-0.0319133908520711,0.0105496363728831,-0.0179178475724182,-0.013441072927479,0.0016941123903717,-0.0250464043454461,-0.0268406622894477,-0.0878595170616224,-0.0928313380953341,-0.0857027813223062,-0.0845914635168608,-0.1030637814414529,-0.0896641920794842,0.0056753688989783,0.0972136222910216,0.1337172104926423,0.0029261155815654,-0.0392431674842326,0.0073475385745775,0.0273141122913505,-0.132051282051282,-0.1803874092009684,0.0064935064935065,0.0324729392173188,0.0393964794635373,-0.2079628079587739,-0.0715060181835197,0.0213020963835296,-0.1432221248850712,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.0421245421245422,-0.03663003663003661,-0.034798534798534786,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-26,2021,11,4,2021-06-30,semiannual,149.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,26.15,-0.0421245421245422,-0.1698412698412699,-0.1495934959349594,0.0178664661852707,0.0331164316261625,-0.0266627216638857,-0.0387006451504732,-0.0510977553114523,-0.0324838720838431,-0.0473802139062276,-0.0351106127026201,-0.0265217760966918,-0.0439877526217711,-0.043034116858883,-0.1311406246907966,-0.1224610559350423,-0.1258535172194987,-0.098495740623507,-0.1144828832323392,-0.1065593790760763,-0.0237020316027087,-0.0181611804767308,0.1146907216494845,-0.0386579139314368,-0.0612535612535611,-0.0222551928783383,-0.0465288035450517,-0.0732232591529075,-0.2079754601226994,-0.007258064516129,-0.0199044585987261,0.0512382578992314,-0.151680089364539,-0.1085877085877087,-0.0966180106883624,-0.1499368112425437,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.043977055449330726,-0.015296367112810683,0.030592734225621365,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-29,2021,11,0,2021-06-30,semiannual,152.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,25.0,-0.0439770554493307,-0.1638795986622073,-0.1830065359477124,0.0167177856156535,0.0340903441930744,-0.0094798617305605,-0.0440497384108428,-0.0517636731980828,-0.0085565808787074,-0.048595436827024,-0.0286715747867228,-0.0090729837839118,-0.0483237542917041,-0.045066424489932,-0.1198298602513645,-0.1152841618351833,-0.1155558443705032,-0.1312428627496296,-0.1543349611609895,-0.1379401114577804,0.0132947976878612,-0.0239420935412025,0.1442558746736293,-0.0705614567526555,-0.1058394160583942,-0.0837696335078533,0.0069713400464757,-0.0517870167760757,-0.1849529780564263,-0.0105605199025182,-0.0594594594594595,0.0518134715025906,-0.1399375051210047,-0.0580401826038131,-0.1120925818861315,-0.1044201392027478,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.010000000000000009,0.006000000000000005,0.062000000000000055,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-11-30,2021,11,1,2021-06-30,semiannual,153.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,24.75,-0.01,-0.1254416961130742,-0.2092651757188498,0.0160138446094073,0.0332287055085636,-0.0158048049155971,-0.0477178339076036,-0.0647183807595876,-0.0115946781214392,-0.046627806207974,-0.0452432649014699,-0.0152701299829537,-0.0520159556897512,-0.0558832738651484,-0.0777238622054705,-0.0788138899051001,-0.0734257404233229,-0.1445467949592621,-0.1640219108173799,-0.1533819018537013,-0.0308043354249857,-0.0422773393461104,0.081476766390834,-0.0285714285714285,-0.1032403918613412,-0.1217712177121771,-0.0207692307692307,-0.0428571428571429,-0.2122524752475247,-0.0065681444991789,-0.0517241379310344,0.0458081244598098,-0.0831643567669637,-0.0222013042517329,-0.0825845532559312,-0.0737175581820397,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.0060606060606061,0.08686868686868676,0.08484848484848495,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-12-01,2021,12,2,2021-06-30,semiannual,154.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,24.9,0.0060606060606061,-0.0994575045207957,-0.1849427168576105,0.0217715077669488,0.0332973152331878,0.0078235555218557,-0.0415863563630471,-0.0545791666250412,0.0050044537481981,-0.037087423078879,-0.0342140835012368,0.0069008863465935,-0.0419087673230959,-0.0486339025562215,-0.0578711481577485,-0.0623700814419166,-0.0575487371976998,-0.1303635502325693,-0.1507286333563736,-0.1363088143013889,0.0047086521483223,-0.0312145289443813,0.0790139064475348,0.0277310924369746,-0.1053401609363569,-0.1169675090252707,-0.0125687352710133,-0.0462822458270106,-0.2173100871731008,0.0256198347107436,0.0073051948051947,0.1100178890876564,-0.0682429755764143,0.0058826564155611,-0.053175258693785,-0.1067626993259904,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,0.05622489959839361,0.09236947791164662,0.06224899598393585,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2021-12-02,2021,12,3,2021-06-30,semiannual,155.0,PARTIAL,V2.5,2289.0,8.0,0.8,48472.45,1769.541,0.037,-15213.96,74571.306,34165.502,40405.804,45605.369,22674.608,,,239.75,-1142.512,20340.108,,,,22930.761,45.81588258625912,,,,,,,,,,,,,,,,,,0.4946108562699018,,,,,,,,,,,1200.0,,,,,26.3,0.0562248995983936,-0.0366300366300366,-0.1920122887864822,0.0411634641441536,0.0322477008456249,0.0054951789853467,-0.0384488216729398,-0.0569375295091929,-0.0068066283752558,-0.0536255178075469,-0.0561163988631158,0.00950840647299,-0.0344346227139701,-0.0498998963241145,0.0018187850429032,0.0169954811775103,-0.0021954139160664,-0.1350747592772893,-0.1358958899233664,-0.1421123924623677,0.0017574692442883,-0.0349887133182843,0.0562075355157505,0.0130825838103025,-0.0962800875273521,-0.1335664335664335,-0.0246618933969769,-0.0945347119645495,-0.2596618357487923,0.0016116035455278,0.0024193548387096,0.0913081650570675,-0.0016413233117522,0.0596500508973155,0.0579046753345129,-0.0390493914687463,REVIEW,0.4044943820224719,89,53,model_features_v2.2,2026-03-23T17:01:25Z,-0.020912547528517123,0.07604562737642584,0.005703422053231932,0.0,model_labels_v1,2026-03-23T17:02:30Z
