refresh_time,source,symbol,rows_raw,rows_clean,rows_fail,status,message
2026-08-12T11:59:30Z,tushare.hk_daily,3690.HK,1939,1938,0,success,full refresh from listing date completed
2026-08-12T12:00:41Z,tushare.hk_daily,9618.HK,1511,1510,0,success,full refresh from listing date completed
2026-08-12T12:02:03Z,yfinance.^HSCE,HSCEI,1625,1624,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-12T12:03:18Z,tushare.hk_daily,9988.HK,1649,1648,0,success,full refresh from listing date completed
2026-08-12T12:03:41Z,tushare.hk_daily,2057.HK,1440,1437,2,success,full refresh from listing date completed
2026-08-12T12:05:28Z,tushare.hk_daily,1519.HK,685,685,0,success,full refresh from listing date completed
2026-08-12T20:05:42Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-13T11:07:38Z,tushare.hk_daily,02618.HK,1280,1280,0,success,full refresh from listing date completed
2026-08-13T12:00:14Z,tushare.hk_daily,3690.HK,1940,1939,0,success,full refresh from listing date completed
2026-08-13T12:01:01Z,tushare.hk_daily,9618.HK,1512,1511,0,success,full refresh from listing date completed
2026-08-13T12:02:18Z,yfinance.^HSCE,HSCEI,1626,1625,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-13T12:03:43Z,tushare.hk_daily,9988.HK,1650,1649,0,success,full refresh from listing date completed
2026-08-13T12:04:08Z,tushare.hk_daily,2057.HK,1441,1438,2,success,full refresh from listing date completed
2026-08-13T12:05:40Z,tushare.hk_daily,1519.HK,686,686,0,success,full refresh from listing date completed
2026-08-13T20:00:31Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-13T20:03:08Z,tushare.index_global,HSI,1626,1626,0,success,hsi full refresh completed via index_global
2026-08-14T11:05:53Z,tushare.hk_daily,02618.HK,1281,1281,0,success,full refresh from listing date completed
2026-08-14T11:58:04Z,tushare.hk_daily,3690.HK,1941,1940,0,success,full refresh from listing date completed
2026-08-14T11:58:56Z,tushare.hk_daily,9618.HK,1513,1512,0,success,full refresh from listing date completed
2026-08-14T12:00:02Z,yfinance.^HSCE,HSCEI,1624,1623,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-14T12:00:50Z,tushare.hk_daily,9988.HK,1651,1650,0,success,full refresh from listing date completed
2026-08-14T12:01:58Z,tushare.hk_daily,2057.HK,1442,1439,2,success,full refresh from listing date completed
2026-08-14T12:04:38Z,tushare.hk_daily,1519.HK,687,687,0,success,full refresh from listing date completed
2026-08-14T19:58:09Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-14T20:02:01Z,tushare.index_global,HSI,1627,1627,0,success,hsi full refresh completed via index_global
2026-08-15T10:33:37Z,tushare.hk_daily,02618.HK,1281,1281,0,success,full refresh from listing date completed
2026-08-15T19:38:33Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-15T19:43:14Z,tushare.index_global,HSI,1627,1627,0,success,hsi full refresh completed via index_global
2026-08-16T10:34:12Z,tushare.hk_daily,02618.HK,1281,1281,0,success,full refresh from listing date completed
2026-08-16T19:37:42Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-16T19:42:21Z,tushare.index_global,HSI,1627,1627,0,success,hsi full refresh completed via index_global
2026-08-17T10:43:40Z,tushare.hk_daily,02618.HK,1282,1282,0,success,full refresh from listing date completed
2026-08-17T11:42:13Z,tushare.hk_daily,3690.HK,1942,1941,0,success,full refresh from listing date completed
2026-08-17T11:42:54Z,tushare.hk_daily,9618.HK,1514,1513,0,success,full refresh from listing date completed
2026-08-17T11:44:14Z,yfinance.^HSCE,HSCEI,1628,1627,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-17T11:44:59Z,tushare.hk_daily,9988.HK,1652,1651,0,success,full refresh from listing date completed
2026-08-17T11:45:28Z,tushare.hk_daily,2057.HK,1443,1440,2,success,full refresh from listing date completed
2026-08-17T11:47:18Z,tushare.hk_daily,1519.HK,688,688,0,success,full refresh from listing date completed
2026-08-17T19:45:05Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-17T19:49:37Z,tushare.index_global,HSI,1628,1628,0,success,hsi full refresh completed via index_global
2026-08-18T10:39:44Z,tushare.hk_daily,02618.HK,1283,1283,0,success,full refresh from listing date completed
2026-08-18T11:42:18Z,tushare.hk_daily,3690.HK,1943,1942,0,success,full refresh from listing date completed
2026-08-18T11:42:48Z,tushare.hk_daily,9618.HK,1515,1514,0,success,full refresh from listing date completed
2026-08-18T11:44:08Z,yfinance.^HSCE,HSCEI,1625,1624,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-18T11:45:34Z,tushare.hk_daily,9988.HK,1653,1652,0,success,full refresh from listing date completed
2026-08-18T11:47:28Z,tushare.hk_daily,1519.HK,689,689,0,success,full refresh from listing date completed
2026-08-18T19:43:35Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-18T19:47:21Z,tushare.index_global,HSI,1629,1629,0,success,hsi full refresh completed via index_global
2026-08-19T10:39:53Z,tushare.hk_daily,02618.HK,1283,1283,0,success,full refresh from listing date completed
2026-08-19T11:41:50Z,tushare.hk_daily,3690.HK,1943,1942,0,success,full refresh from listing date completed
2026-08-19T11:42:31Z,tushare.hk_daily,9618.HK,1515,1514,0,success,full refresh from listing date completed
2026-08-19T11:43:48Z,yfinance.^HSCE,HSCEI,1627,1626,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-19T11:44:38Z,tushare.hk_daily,9988.HK,1653,1652,0,success,full refresh from listing date completed
2026-08-19T11:45:25Z,tushare.hk_daily,2057.HK,1444,1441,2,success,full refresh from listing date completed
2026-08-19T11:47:17Z,tushare.hk_daily,1519.HK,689,689,0,success,full refresh from listing date completed
2026-08-19T19:43:00Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-19T19:48:02Z,tushare.index_global,HSI,1630,1630,0,success,hsi full refresh completed via index_global
2026-08-20T10:41:17Z,tushare.hk_daily,02618.HK,1285,1285,0,success,full refresh from listing date completed
2026-08-20T11:43:57Z,tushare.hk_daily,3690.HK,1945,1944,0,success,full refresh from listing date completed
2026-08-20T11:44:45Z,tushare.hk_daily,9618.HK,1517,1516,0,success,full refresh from listing date completed
2026-08-20T11:46:21Z,yfinance.^HSCE,HSCEI,1631,1630,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-20T11:47:34Z,tushare.hk_daily,9988.HK,1655,1654,0,success,full refresh from listing date completed
2026-08-20T11:49:34Z,tushare.hk_daily,1519.HK,691,691,0,success,full refresh from listing date completed
2026-08-20T19:48:25Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-20T19:54:07Z,tushare.index_global,HSI,1631,1631,0,success,hsi full refresh completed via index_global
2026-08-21T10:40:12Z,tushare.hk_daily,02618.HK,1286,1286,0,success,full refresh from listing date completed
2026-08-21T11:43:16Z,tushare.hk_daily,3690.HK,1946,1945,0,success,full refresh from listing date completed
2026-08-21T11:44:14Z,tushare.hk_daily,9618.HK,1518,1517,0,success,full refresh from listing date completed
2026-08-21T11:45:31Z,yfinance.^HSCE,HSCEI,1632,1631,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-21T11:46:40Z,tushare.hk_daily,9988.HK,1656,1655,0,success,full refresh from listing date completed
2026-08-21T11:47:30Z,tushare.hk_daily,2057.HK,1447,1444,2,success,full refresh from listing date completed
2026-08-21T11:49:41Z,tushare.hk_daily,1519.HK,692,692,0,success,full refresh from listing date completed
2026-08-21T19:41:00Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-21T19:46:18Z,tushare.index_global,HSI,1632,1632,0,success,hsi full refresh completed via index_global
2026-08-22T10:34:35Z,tushare.hk_daily,02618.HK,1286,1286,0,success,full refresh from listing date completed
2026-08-22T19:39:50Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-22T19:44:22Z,tushare.index_global,HSI,1632,1632,0,success,hsi full refresh completed via index_global
2026-08-23T10:34:45Z,tushare.hk_daily,02618.HK,1286,1286,0,success,full refresh from listing date completed
2026-08-23T19:39:34Z,tushare.hk_trade_calendar,HK_CALENDAR,2192,2192,0,success,hk trade calendar refresh completed
2026-08-23T19:44:05Z,tushare.index_global,HSI,1632,1632,0,success,hsi full refresh completed via index_global
2026-08-24T10:48:40Z,tushare.hk_daily,02618.HK,1287,1287,0,success,full refresh from listing date completed
2026-08-24T11:44:47Z,tushare.hk_daily,3690.HK,1947,1946,0,success,full refresh from listing date completed
2026-08-24T11:45:23Z,tushare.hk_daily,9618.HK,1519,1518,0,success,full refresh from listing date completed
2026-08-24T11:46:39Z,yfinance.^HSCE,HSCEI,1633,1632,0,success,hscei full refresh completed via yfinance ^HSCE
2026-08-24T11:47:53Z,tushare.hk_daily,9988.HK,1657,1656,0,success,full refresh from listing date completed
